station,longitude,latitude,glmN_Fig6_topL,glmW_Fig6_midL,glmF_Fig6_lowL,glmNse_Fig6_topR,glmWse_Fig6_midR,glmFse_Fig6_lowR,area_artReefs,area_platforms,N_artificialReefs,N_platforms,W_artificialReefs,W_platforms,F_artificialReefs,F_platforms,totalN_Fig7top,totalW_Fig7mid,totalF_Fig7low
2410,-87.60211852,29.80604239,37.5755543,45.26281843,2.377361052,224.9019098,76.35158508,1.259139939,0.083129721,0,161.9012267,0,173.5379498,0,9.157253148,0,196.3531357,215.0380828,11.33698484
2411,-87.49864058,29.8064733,34.28888807,41.41195122,2.177630647,206.1825842,70.00553127,1.156680259,0.00983879,0,19.16176554,0,20.539026,0,1.083803633,0,53.11329242,61.54353372,3.240009029
2412,-87.39516062,29.80682321,6.305819492,10.50230964,0.677587426,60.89297658,21.79047449,0.749278111,0,0,0,0,0,0,0,0,6.305819492,10.50230964,0.677587426
2413,-87.29167904,29.80709209,3.263999475,16.84862412,1.334831458,5.111178321,18.61041632,1.7824352,0,0,0,0,0,0,0,0,3.263999475,16.84862412,1.334831458
2414,-87.18819627,29.80727996,0.37996444,1.664776261,0.123391381,0.818380638,1.467824648,0.131934753,0,0,0,0,0,0,0,0,0.37996444,1.664776261,0.123391381
2415,-86.67077934,29.80700391,0.090280615,0.421884392,0.031467177,0.12220537,0.379812724,0.033516109,0,0,0,0,0,0,0,0,0.090280615,0.421884392,0.031467177
2416,-86.5672983,29.80670563,0.09765969,0.453544402,0.033808749,0.138507285,0.404932598,0.035810477,0,0,0,0,0,0,0,0,0.09765969,0.453544402,0.033808749
2417,-86.46381902,29.80632634,0.244638966,1.084160721,0.080449092,0.4890936,0.948481492,0.085063014,0,0,0,0,0,0,0,0,0.244638966,1.084160721,0.080449092
2418,-86.36034193,29.80586604,1.404682373,7.335595048,0.579152045,1.930658891,8.016961893,0.761248193,0,0,0,0,0,0,0,0,1.404682373,7.335595048,0.579152045
2419,-86.25686745,29.80532473,2.585175631,12.77783419,1.013708276,3.931762813,10.1375515,0.979137746,0,0,0,0,0,0,0,0,2.585175631,12.77783419,1.013708276
2420,-86.153396,29.80470243,9.702037185,15.78343253,1.012002155,93.27940376,33.27136182,1.121890964,0,0,0,0,0,0,0,0,9.702037185,15.78343253,1.012002155
2421,-86.049928,29.80399914,18.60644254,29.62979433,1.888790564,178.372031,63.44928208,2.102983566,0,0,0,0,0,0,0,0,18.60644254,29.62979433,1.888790564
2422,-85.94646389,29.80321488,17.73441374,21.40549096,1.119882923,92.9451599,31.54345267,0.513554515,0,0,0,0,0,0,0,0,17.73441374,21.40549096,1.119882923
2423,-85.84300406,29.80234966,13.17045883,16.03313935,0.842127731,70.45256964,23.92101286,0.392198826,0.004712389,0,4.19131213,0,4.509223264,0,0.237125446,0,17.29970664,20.46680822,1.075284743
2424,-85.73954896,29.80140348,17.34287534,20.94460079,1.096054506,91.01422325,30.88906365,0.503131926,0,0,0,0,0,0,0,0,17.34287534,20.94460079,1.096054506
2425,-85.636099,29.80037636,14.70395406,17.83825699,0.935453864,78.00575175,26.480619,0.43293625,0,0,0,0,0,0,0,0,14.70395406,17.83825699,0.935453864
2426,-85.5326546,29.79926833,16.23228054,19.63729037,1.028465434,85.5382452,29.0332872,0.473578138,0.001570796,0,1.397104043,0,1.503074421,0,0.079041815,0,17.60388698,21.10951861,1.10589174
2427,-85.42921619,29.79807938,15.15676522,18.37127294,0.963011246,80.23703609,27.23676677,0.44497376,0,0,0,0,0,0,0,0,15.15676522,18.37127294,0.963011246
2428,-84.49860914,29.78374138,14.78361257,17.93202512,0.940301756,78.39825012,26.61363019,0.435053634,0.000628319,0,0.558841617,0,0.601229768,0,0.031616726,0,15.33316537,18.52198787,0.971327674
2429,-84.29190885,29.77966703,11.66095153,14.25625852,0.750261466,63.02389422,21.40369522,0.352153786,0.000314159,0,0.279420809,0,0.300614884,0,0.015808363,0,11.93670894,14.55239467,0.765834127
2430,-84.18857503,29.7775089,12.89596665,15.71002737,0.825422564,69.1011933,23.46307084,0.384912369,0,0,0,0,0,0,0,0,12.89596665,15.71002737,0.825422564
2431,-84.08525266,29.7752702,18.6475179,22.48032993,1.175453021,97.44897714,33.06979451,0.537867122,0,0,0,0,0,0,0,0,18.6475179,22.48032993,1.175453021
2432,-83.98194215,29.77295093,20.58398328,24.75979435,1.29330329,107.0031743,36.30775083,0.5894524,0,0,0,0,0,0,0,0,20.58398328,24.75979435,1.29330329
2433,-83.87864392,29.77055115,6.605705651,8.305595365,0.44260707,38.23949299,13.00648459,0.218834996,0,0,0,0,0,0,0,0,6.605705651,8.305595365,0.44260707
2434,-83.77535838,29.76807088,12.7366522,15.52249413,0.815726934,68.31695801,23.19731788,0.380684194,0.000628319,0,0.558841617,0,0.601229768,0,0.031616726,0,13.28749114,16.11397083,0.846831124
2435,-88.7416857,29.88616468,6.5638147,8.543027599,0.463308692,48.60659867,16.56530013,0.288627365,0,0,0,0,0,0,0,0,6.5638147,8.543027599,0.463308692
2436,-88.63816508,29.88749085,1.855659296,3.02219329,0.1771385,20.53074005,7.058068545,0.136672674,0,0,0,0,0,0,0,0,1.855659296,3.02219329,0.1771385
2437,-88.53463777,29.88873585,2.060480466,3.262368824,0.1895879,21.66227279,7.44065813,0.142725865,0,0,0,0,0,0,0,0,2.060480466,3.262368824,0.1895879
2438,-88.43110418,29.88989966,8.994744516,11.7757239,0.640507871,62.97963245,21.4710007,0.375541799,0,0.000628319,0,0.938303396,0,0.362231534,0,0.00587782,9.927396348,12.13055653,0.645983248
2439,-88.32756473,29.89098226,8.376179333,11.05097359,0.602917721,59.5497242,20.3094953,0.357017274,0,0,0,0,0,0,0,0,8.376179333,11.05097359,0.602917721
2440,-88.22401986,29.89198365,21.97287638,26.98172862,1.42918775,136.1414577,46.26251021,0.773681298,0,0,0,0,0,0,0,0,21.97287638,26.98172862,1.42918775
2441,-88.12046998,29.89290379,7.133313262,9.594752658,0.527388864,52.698545,17.98988069,0.32009504,0.022889055,0,44.57811277,0,47.78218456,0,2.521371034,0,51.54815123,57.1573224,3.036688466
2442,-88.01691552,29.89374269,8.515591409,11.21431765,0.61138978,60.32173639,20.57091755,0.361184691,0.159755311,0,311.13518,0,333.4981602,0,17.59803594,0,318.2903605,342.9209311,18.11175295
2443,-87.91335689,29.89450032,16.30487378,20.34073628,1.084743753,104.0282024,35.37839322,0.598474882,0.05527211,0,107.6464856,0,115.3836249,0,6.088564853,0,123.0501546,134.6000857,7.113352531
2444,-87.80979453,29.89517667,15.20689887,19.05427905,1.018019919,97.82591974,33.27653254,0.564692216,0.024886273,0,48.46784143,0,51.9514892,0,2.741376964,0,63.29629726,70.53157826,3.734062162
2445,-87.70622886,29.89577175,9.503095606,12.37134037,0.67140032,65.8064267,22.42836529,0.39082621,0.082496065,0,160.6671353,0,172.2151575,0,9.087452025,0,169.386263,183.565911,9.70346446
2446,-87.60266029,29.89628553,32.28374323,39.06259601,2.05577818,194.7662672,66.13534213,1.094208036,0.082965209,0,161.5808272,0,173.1945214,0,9.139131111,0,191.1861429,209.0162809,11.02435122
2447,-87.49908926,29.89671801,53.08686357,63.4368549,3.31998189,313.3164441,106.3262073,1.743330781,0.011204436,0,21.82145985,0,23.38988703,0,1.234237911,0,74.31351508,86.11596778,4.517021277
2448,-87.39551619,29.89706919,27.89151718,33.91638462,1.788863007,169.7733073,57.662831,0.957492364,0,0,0,0,0,0,0,0,27.89151718,33.91638462,1.788863007
2449,-87.2919415,29.89733905,11.92102099,19.2339552,1.230498417,114.4715854,40.78617764,1.366071661,0,0,0,0,0,0,0,0,11.92102099,19.2339552,1.230498417
2450,-87.18836561,29.8975276,8.447262076,43.368322,3.441456971,14.05891729,48.53759398,4.663697716,0,0,0,0,0,0,0,0,8.447262076,43.368322,3.441456971
2451,-86.7740586,29.89746859,0.087152906,0.408464921,0.030474674,0.115450311,0.369322447,0.03255678,0,0,0,0,0,0,0,0,0.087152906,0.408464921,0.030474674
2452,-86.6704831,29.89725055,0.093360364,0.435098091,0.032444461,0.128953421,0.390236934,0.034468683,0,0,0,0,0,0,0,0,0.093360364,0.435098091,0.032444461
2453,-86.56690895,29.89695118,0.241370068,1.070135476,0.079411786,0.48116102,0.9360308,0.083938323,0.000314159,0,0.011483158,0,0.050335961,0,0.003775953,0,0.252777397,1.120135244,0.083162791
2454,-86.46333657,29.89657051,4.017758334,20.81532993,1.766377222,13.04869333,25.60809045,2.493975035,0,0,0,0,0,0,0,0,4.017758334,20.81532993,1.766377222
2455,-86.35976638,29.89610854,8.078919561,39.15998918,3.109970654,13.06246456,27.07852926,2.611006862,0,0,0,0,0,0,0,0,8.078919561,39.15998918,3.109970654
2456,-86.25619882,29.89556526,4.783891097,20.39815581,1.584766849,14.17227871,16.07548812,1.469998815,0,0,0,0,0,0,0,0,4.783891097,20.39815581,1.584766849
2457,-86.1526343,29.8949407,8.790927303,14.36665549,0.92228807,84.58319317,30.18803395,1.021752838,0,0,0,0,0,0,0,0,8.790927303,14.36665549,0.92228807
2458,-86.04907324,29.89423485,19.65959179,31.26744277,1.992490814,188.4417421,67.02089464,2.21915432,0,0,0,0,0,0,0,0,19.65959179,31.26744277,1.992490814
2459,-85.94551608,29.89344774,13.66704829,16.61768788,0.872349392,72.8978894,24.7496682,0.405385395,0,0,0,0,0,0,0,0,13.66704829,16.61768788,0.872349392
2460,-85.84196323,29.89257937,12.34657528,15.0633243,0.79198746,66.39710773,22.54674524,0.370334463,0.000628319,0,0.558841617,0,0.601229768,0,0.031616726,0,12.89765931,15.65508951,0.823106566
2461,-85.73841511,29.89162975,19.07373241,22.98203826,1.201391773,99.55155133,33.7823608,0.549218348,0,0,0,0,0,0,0,0,19.07373241,22.98203826,1.201391773
2462,-85.63487216,29.8905989,20.79801189,25.01173308,1.306328739,108.0593516,36.66569667,0.595155635,0.000314159,0,0.279420809,0,0.300614884,0,0.015808363,0,21.07089882,25.3044903,1.321726706
2463,-85.53133479,29.88948683,12.1219614,14.79892539,0.778317809,65.291844,22.17221191,0.364376815,0.016336282,0,14.52988205,0,15.63197398,0,0.822034879,0,26.45381568,30.18913996,1.587637869
2464,-85.42780343,29.88829357,26.71872009,31.98115474,1.666653824,137.2875168,46.57150004,0.753023824,0.005969026,0,5.308995364,0,5.7116828,0,0.300358898,0,31.86823072,37.50194119,1.957064422
2465,-84.08263436,29.86540146,12.48739266,15.22908416,0.800557387,67.09011654,22.78158177,0.374070228,0.000628319,0,0.558841617,0,0.601229768,0,0.031616726,0,13.03838822,15.82074521,0.831671108
2466,-88.7432577,29.97636984,1.886757466,3.058659342,0.179028703,20.70133205,7.115743748,0.137585039,0.000942478,0,1.270690502,0,1.362875024,0,0.071868932,0,3.155669741,4.418651648,0.250728904
2467,-88.63964376,29.97770082,1.861815295,3.02941188,0.177512672,20.56447316,7.069473193,0.136853082,0,0.000314159,0,0.324618985,0,0.125353412,0,0.002034975,2.185849373,3.153813575,0.17949188
2468,-88.53602308,29.97895034,2.615932721,3.913698189,0.223349292,24.80988309,8.505296741,0.159593342,0.001570796,0.000628319,2.117817504,0.64923797,2.271458373,0.250706824,0.119781553,0.004069949,5.377235458,6.427256714,0.346709623
2469,-88.43239611,29.98011838,18.14421652,22.49582722,1.196520442,114.4343748,38.90512357,0.655203164,0.000628319,0,1.223696404,0,1.31165013,0,0.069213174,0,19.35651258,23.79334281,1.26498182
2470,-88.32876327,29.98120491,13.97888763,17.61546297,0.943393789,90.89974692,30.92950923,0.526997366,0.000314159,0,0.611848202,0,0.655825065,0,0.034606587,0,14.58634423,18.26575398,0.977704
2471,-88.22512497,29.98220993,6.683558814,9.067791742,0.500057328,50.23600018,17.15631837,0.306854278,0.000628319,0,1.223696404,0,1.31165013,0,0.069213174,0,7.903055814,10.37374441,0.568956307
2472,-88.12148165,29.98313341,11.25396826,14.42277413,0.77780069,75.58614618,25.74106574,0.443805395,0.061011371,0,118.8241184,0,127.364655,0,6.720780034,0,129.3914666,140.9074759,7.451126037
2473,-88.01783373,29.98397535,20.79560257,25.60235974,1.357644929,129.4614064,43.9982962,0.737204235,0.142569921,0,277.665373,0,297.6226959,0,15.7049589,0,295.4961482,319.5749292,16.86904449
2474,-87.91418163,29.98473573,19.82105109,24.46051326,1.298421525,123.9349515,42.12514607,0.707037182,0.000789885,0,1.538358265,0,1.648928453,0,0.087010681,0,21.34375301,26.09012072,1.384406603
2475,-87.81052578,29.98541455,15.29118553,19.15303466,1.023142012,98.30174651,33.43777885,0.567283094,0.071847487,0,139.928248,0,149.9856534,0,7.914445217,0,154.1208003,167.7625907,8.864077047
2476,-87.70686661,29.98601178,9.6007211,12.48572461,0.677333012,66.35003697,22.61248174,0.393767148,0.083315886,0,162.2637958,0,173.9265787,0,9.177760322,0,171.0646243,185.3720441,9.798660734
2477,-87.60320453,29.98652743,54.34917847,64.91586331,3.396692649,320.5148826,108.7667023,1.782764331,0.087439955,0,170.2957234,0,182.5358047,0,9.63205209,0,219.8926122,241.7754278,12.73173809
2478,-87.49953998,29.98696148,54.39659386,64.97141821,3.399574079,320.7852789,108.8583751,1.784245606,0.011212984,0,21.83810787,0,23.40773163,0,1.235179535,0,75.62475361,87.65062639,4.596634245
2479,-87.39587338,29.98731393,22.39714887,27.47883325,1.45497075,138.5498127,47.07884072,0.786835487,0.000314159,0,0.611848202,0,0.655825065,0,0.034606587,0,23.0019608,28.12602559,1.489120245
2480,-87.29220515,29.98758477,24.06927406,29.43800148,1.556585644,148.0458571,50.29766524,0.838716241,0.000628319,0,1.223696404,0,1.31165013,0,0.069213174,0,25.2778473,30.73115517,1.624820787
2481,-87.18853573,29.987774,58.92573863,70.27805228,3.67480979,346.6156867,117.6157328,1.925756555,0.002827433,0,5.506633817,0,5.902425585,0,0.311459282,0,64.26576385,75.98177135,3.975878792
2482,-87.08486553,29.98788162,36.30174621,140.9429365,10.89807166,107.9853762,86.29640536,7.596797043,0.000942478,0,1.230294402,0,4.79114342,0,0.376548999,0,37.49782702,145.6012444,11.26434947
2483,-86.98119498,29.98790762,7.969252272,40.92262774,3.247180176,13.23301515,45.77342517,4.397617798,0,0,0,0,0,0,0,0,7.969252272,40.92262774,3.247180176
2484,-86.87752451,29.98785201,0.098059708,0.455260683,0.033935685,0.139403132,0.406307857,0.035935983,0,0,0,0,0,0,0,0,0.098059708,0.455260683,0.033935685
2485,-86.77385455,29.98771479,0.081188124,0.382872952,0.028581893,0.102911634,0.349616925,0.030752568,0,0,0,0,0,0,0,0,0.081188124,0.382872952,0.028581893
2486,-86.67018551,29.98749595,0.287435343,1.267779079,0.094029495,0.593076606,1.112027825,0.099830742,0.000314159,0,0.011483158,0,0.050335961,0,0.003775953,0,0.2988282,1.317716756,0.097775908
2487,-86.56651782,29.9871955,5.779992182,29.89009181,2.53762282,18.93750453,36.72222943,3.576062971,0.000314159,0,0.048918247,0,0.254288923,0,0.021771025,0,5.82709459,30.13499048,2.558596627
2488,-86.46285192,29.98681344,53.3484312,206.140549,15.93524734,159.005143,124.8712897,10.95836891,0,0,0,0,0,0,0,0,53.3484312,206.140549,15.93524734
2489,-86.35918821,29.98634979,41.66145932,161.441966,12.48182924,124.0243169,98.41777608,8.653125201,0,0,0,0,0,0,0,0,41.66145932,161.441966,12.48182924
2490,-86.25552714,29.98580454,26.42094176,41.78135069,2.658259391,253.1008779,89.95553632,2.965240702,0,0,0,0,0,0,0,0,26.42094176,41.78135069,2.658259391
2491,-86.15186912,29.98517771,23.13392617,36.67003721,2.334597444,221.6651827,78.80513707,2.602487785,0,0,0,0,0,0,0,0,23.13392617,36.67003721,2.334597444
2492,-86.04821459,29.98446931,48.88446586,58.51305846,3.064602567,289.3547079,98.2024775,1.612077137,0,0,0,0,0,0,0,0,48.88446586,58.51305846,3.064602567
2493,-85.94456396,29.98367934,20.7162684,24.91551066,1.301353957,107.6559639,36.52898571,0.592977373,0.001570796,0,1.397104043,0,1.503074421,0,0.079041815,0,22.08083141,26.37944789,1.37835161
2494,-85.84091765,29.98280781,19.54354035,23.53506156,1.229983553,101.8693819,34.56788107,0.561732403,0.010053096,0,8.941465876,0,9.619676295,0,0.505867618,0,28.28853313,32.91813761,1.723486027
2495,-85.73727611,29.98185475,20.9696924,25.21382273,1.316776947,108.9065768,36.95282761,0.599730642,0.000628319,0,0.558841617,0,0.601229768,0,0.031616726,0,21.51535838,25.79921019,1.347566318
2496,-85.63363974,29.98082015,16.71887349,20.21007176,1.058078724,87.93726264,29.84629667,0.486524873,0.000942478,0,0.838262426,0,0.901844653,0,0.047425089,0,17.54137875,21.09286887,1.104506598
2497,-88.9522303,30.06365688,8.748322049,11.10460471,0.596086996,62.14785803,21.15565959,0.362736783,0.001256637,0,1.694254003,0,1.817166699,0,0.095825242,0,10.43158259,12.90781695,0.691163173
2498,-88.84853738,30.06515614,14.15511411,17.44466797,0.924721587,95.95575053,32.62002862,0.54854619,0.000314159,0,0.423563501,0,0.454291675,0,0.023956311,0,14.57423065,17.89347924,0.948387387
2499,-88.74483685,30.06657369,4.223914619,5.799235277,0.321085337,34.31335198,11.72241383,0.21084859,0.007225663,0,9.741960517,0,10.44870852,0,0.550995142,0,13.93535455,16.20604047,0.869760425
2500,-88.64112915,30.0679095,2.207692618,3.434991397,0.198535721,22.48622974,7.719297762,0.147136583,0.014137167,0,19.06035753,0,20.44312536,0,1.078033974,0,21.23683963,23.82955571,1.273762962
2501,-88.5374147,30.06916354,3.311673343,4.72953122,0.265637664,28.86846634,9.878789041,0.181423655,0.021991149,0.001256637,29.64944505,1.29847594,31.80041722,0.501413648,1.676941737,0.008139898,34.18260526,36.92141096,1.944543812
2502,-88.43369393,30.07033581,13.07039242,16.5510122,0.888184619,85.78448167,29.19625921,0.499182674,0.000314159,0,0.611848202,0,0.655825065,0,0.034606587,0,13.67813443,17.20163761,0.922512174
2503,-88.32996725,30.07142628,13.11394669,16.60204316,0.890831408,86.02951927,29.27928474,0.500514558,0.001884956,0,3.671089212,0,3.93495039,0,0.207639521,0,16.7603167,20.50569944,1.096791752
2504,-88.22623511,30.07243493,23.04692239,28.24014924,1.494457427,142.2391079,48.32936963,0.806988998,0.001256637,0,2.447392808,0,2.62330026,0,0.138426348,0,25.46535358,30.82796188,1.631005784
2505,-88.12249793,30.07336176,27.3821916,33.31962637,1.757911338,166.8766688,56.68090728,0.941652729,0.01162308,0,22.63680074,0,24.26383092,0,1.280354195,0,49.70072693,57.1961806,3.017833189
2506,-88.01875612,30.07420675,13.44427459,16.98907633,0.910905404,87.888611,29.90920568,0.510621296,0.016865631,0,32.84705254,0,35.20794913,0,1.85785359,0,46.06458096,51.91049397,2.753395999
2507,-87.91501012,30.07496989,10.6451617,13.70945765,0.740803571,72.17889144,24.58683426,0.425331494,0.000966454,0.001570796,1.882239129,2.345758491,2.017525908,0.905578835,0.106460837,0.014694551,14.84614989,16.59777807,0.860079355
2508,-87.81126036,30.07565116,4.659004072,6.695694642,0.377025323,39.3174972,13.46208181,0.248390767,0.011485984,0.000314159,22.36979613,0.469151698,23.97763523,0.181115767,1.265252217,0.00293891,27.44297499,30.77543549,1.640767497
2509,-87.70750726,30.07625056,7.742005273,10.30793493,0.564379022,56.04632012,19.1232556,0.338122338,0.016515763,0,32.1656595,0,34.47758065,0,1.819313495,0,39.77979964,44.61527217,2.374371367
2510,-87.60375125,30.07676808,27.95652693,33.99255418,1.792813644,170.1430578,57.78817213,0.959514356,0.02243336,0,43.69061329,0,46.83089566,0,2.471173407,0,71.01998139,80.06088263,4.223768217
2511,-87.49999275,30.0772037,35.67958448,43.04137959,2.26214314,214.1024284,72.69042918,1.200025962,0.003301873,0,6.430640541,0,6.892845706,0,0.363721786,0,41.99241555,49.79210811,2.618395616
2512,-87.3962322,30.07755743,27.87887021,33.90156662,1.788094452,169.7013769,57.63844742,0.957099012,0.000628319,0,1.223696404,0,1.31165013,0,0.069213174,0,29.08504981,35.19191577,1.856184133
2513,-87.29247001,30.07782925,29.82677448,36.18385516,1.906468415,180.7827003,61.39492626,1.017705924,0,0,0,0,0,0,0,0,29.82677448,36.18385516,1.906468415
2514,-87.18870662,30.07801917,39.9225981,48.01276421,2.519990688,238.2737148,80.88483904,1.332345225,0.011938052,0,23.25023167,0,24.92135247,0,1.315050302,0,62.69623172,72.3609378,3.80495721
2515,-87.08494246,30.07812718,52.58243186,62.84583063,3.289327621,310.4399859,105.3509999,1.72757372,0.00408407,0,7.954026625,0,8.525725845,0,0.44988563,0,60.32170813,71.11488968,3.725779405
2516,-86.98117794,30.07815328,10.17381081,49.22011326,3.909323838,16.55931232,33.61010814,3.239837141,0.001570796,0,0.670040539,0,3.273490114,0,0.263585427,0,10.82787036,52.4162886,4.166768514
2517,-86.8774135,30.07809746,0.34211677,1.502390387,0.111381332,0.726169388,1.322030831,0.118782373,0,0,0,0,0,0,0,0,0.34211677,1.502390387,0.111381332
2518,-86.77364957,30.07795974,2.619709175,13.55217063,1.072973534,4.00296194,14.9121012,1.426166909,0.000314159,0,0.090244711,0,0.477419517,0,0.03840052,0,2.70913088,14.0253326,1.11103697
